sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
XabAd,Serum acetylcholinesterase level,0,,0.0,UNCHECKED,37398459,
XabAe,Serum butyrylcholinesterase level,0,,0.0,UNCHECKED,37392163,
XaEMx,Serum immunoreactive trypsin level,0,,0.0,UNCHECKED,37398228,
XaER0,Tartrate labile serum acid phosphatase level,0,,0.0,UNCHECKED,37394149,
XaEQz,Tartrate resistent serum acid phosphatase level,0,,0.0,UNCHECKED,37394150,
XaIRh,Plasma amylase level,0,,0.0,UNCHECKED,37393130,
XaIRj,Plasma alkaline phosphatase level,0,,0.0,UNCHECKED,37393131,
XaIS0,Serum alkaline phosphatase placental enzyme level,0,,0.0,UNCHECKED,37399227,
XaIaN,Roche number,0,,0.0,UNCHECKED,37394376,
Xab9H,Serum Roche number,0,,0.0,UNCHECKED,37392571,
XaIRV,Blood deoxypyridinoline level,0,,0.0,UNCHECKED,37398584,
XaIZN,Blood biotinidase level,0,,0.0,UNCHECKED,37393132,
XabnS,Serum aldolase activity,0,,0.0,UNCHECKED,37398540,
Xabw2,Blood spot immunoreactive trypsin level,0,,0.0,UNCHECKED,37393007,
XaIZO,Blood immunoreactive trypsin level,0,,0.0,UNCHECKED,37393133,
XaIZi,Plasma neurotensin level,0,,0.0,UNCHECKED,37393134,
XaIaw,Blood erythrocyte PBG deaminase level,0,,0.0,UNCHECKED,37398585,
XaIdJ,Blood thiopurine methyltransferase level,0,,0.0,UNCHECKED,37394195,
XaXfF,Whole blood thiopurine methyltransferase level,0,,0.0,UNCHECKED,37397820,
XaaIf,Red cell thiopurine methyltransferase level,0,,0.0,UNCHECKED,37398291,
XaIbn,Serum tissue transglutaminase level,0,,0.0,UNCHECKED,37393135,
XaIbk,Serum dihydropyrimide dehydrogenase level,0,,0.0,UNCHECKED,37393136,
XaIdF,Beta 2 glycoprotein 1 level,0,,0.0,UNCHECKED,37393137,
XaIbD,Plasma thyroglobulin level,0,,0.0,UNCHECKED,37393138,
XaJEx,Red blood cell cholinesterase level,0,,0.0,UNCHECKED,37398787,
XabAc,Red blood cell acetylcholinesterase level,0,,0.0,UNCHECKED,37392162,
XaIp3,Cholinesterase genotype,0,,0.0,UNCHECKED,37393036,
XaKFX,Insulin-like growth factor binding protein 3 level,0,,0.0,UNCHECKED,37394164,
XaJGE,Serum tryptase level,0,,0.0,UNCHECKED,37398518,
XaJL5,Serum biotinidase level,0,,0.0,UNCHECKED,37393167,
XaJO2,Serum alpha-1-antichymotrypsin level,0,,0.0,UNCHECKED,37392905,
XaJmU,Carbohydrate deficient transferrin,0,,0.0,UNCHECKED,37397986,
XaJn8,Serum NSE level,0,,0.0,UNCHECKED,37398630,
XaJoe,Plasma B-mannosidase level,0,,0.0,UNCHECKED,37399280,
XaJof,Plasma B-hexosaminidase level,0,,0.0,UNCHECKED,37393061,
XaJq4,Ro-02-0683 number,0,,0.0,UNCHECKED,37393511,
XaJq5,Serum propranolol number,0,,0.0,UNCHECKED,37393512,
XaJqB,Plasma chromogranin B level,0,,0.0,UNCHECKED,37397987,
XaKQA,Propanol number,0,,0.0,UNCHECKED,37393694,
XaMoo,Serum pregnancy associated plasma protein-A mean of median measurement,0,,0.0,UNCHECKED,37398144,
XE2dz,Serum pyruvate level,0,,0.0,UNCHECKED,37399652,
XE2e0,Serum lactate level,0,,0.0,UNCHECKED,37398705,
XaEOi,Serum bile salt level,0,,0.0,UNCHECKED,37398231,
XaISI,Plasma lactate level,0,,0.0,UNCHECKED,37393139,
XaIoq,Whole blood pyruvate level,0,,0.0,UNCHECKED,37399243,
XaX4X,Conjugated bilirubin level,0,,0.0,UNCHECKED,37392379,
XaX4F,Direct/total bilirubin ratio measurement,0,,0.0,UNCHECKED,37399154,
XE2mf,Serum conjugated/total bilirubin ratio,0,,0.0,UNCHECKED,37398425,
XaERv,Plasma conjugated bilirubin level,0,,0.0,UNCHECKED,37398232,
XaETf,Plasma total bilirubin level,0,,0.0,UNCHECKED,37398233,
XaES7,Plasma unconjugated bilirubin level,0,,0.0,UNCHECKED,37398234,
XaESA,Serum conjugated bilirubin level,0,,0.0,UNCHECKED,37398235,
XaERw,Serum unconjugated bilirubin level,0,,0.0,UNCHECKED,37398236,
XE2xm,Alkaline phosphatase liver isoenzyme level,0,,0.0,UNCHECKED,37393141,
XE2mg,Alkaline phosphatase - bone isoenzyme level,0,,0.0,UNCHECKED,37399229,
XaES2,Plasma alkaline phosphatase bile isoenzyme level,0,,0.0,UNCHECKED,37398238,
XaES0,Plasma alkaline phosphatase bone isoenzyme level,0,,0.0,UNCHECKED,37398239,
XaERy,Plasma alkaline phosphatase liver isoenzyme level,0,,0.0,UNCHECKED,37398240,
XaES1,Serum alkaline phosphatase bile isoenzyme level,0,,0.0,UNCHECKED,37398241,
XaERz,Serum alkaline phosphatase bone isoenzyme level,0,,0.0,UNCHECKED,37392184,
XaERx,Serum alkaline phosphatase liver isoenzyme level,0,,0.0,UNCHECKED,37392185,
XaIS1,Serum alkaline phosphatase electrophoresis,0,,0.0,UNCHECKED,37398586,
XaIS2,Serum alkaline phosphatase intestinal enzyme level,0,,0.0,UNCHECKED,37393140,
XaEJv,Alkaline phosphatase - bile isoenzyme level,0,,0.0,UNCHECKED,37399228,
XaNIk,Heat stable alkaline phosphatase measurement,0,,0.0,UNCHECKED,37399107,
XE2mi,Serum 5-nucleotidase level,0,,0.0,UNCHECKED,37393302,
XaETp,Plasma hydroxybutyrate dehydrogenase level,0,,0.0,UNCHECKED,37394203,
XaES4,Plasma gamma-glutamyl transferase level,0,,0.0,UNCHECKED,37392186,
XaETo,Serum hydroxybutyrate dehydrogenase level,0,,0.0,UNCHECKED,37394382,
XaIRi,Plasma alanine aminotransferase level,0,,0.0,UNCHECKED,37393142,
XE2xs,Cardiac enzyme levels,0,,0.0,UNCHECKED,37392188,
XE2sG,Lactate dehydrogenase level,0,,0.0,UNCHECKED,37394193,
XE2py,Total lactic dehydrogenase level,0,,0.0,UNCHECKED,37394204,
XaES6,Plasma aspartate transaminase level,0,,0.0,UNCHECKED,37398463,
XaES9,Plasma lactate dehydrogenase level,0,,0.0,UNCHECKED,37392190,
XaESB,Plasma creatine kinase level,0,,0.0,UNCHECKED,37392191,
XaES8,Serum lactate dehydrogenase level,0,,0.0,UNCHECKED,37392192,
XaIcH,Cardiac markers,0,,0.0,UNCHECKED,37393143,
XaJNR,Plasma creatinine phosphokinase MB isoenzyme level,0,,0.0,UNCHECKED,37394088,
XaLWP,Macromolecular creatine kinase level,0,,0.0,UNCHECKED,37394363,
XabDx,Serum macromolecular creatine kinase level,0,,0.0,UNCHECKED,37392604,
XaX4A,Creatine kinase MB isoenzyme level,0,,0.0,UNCHECKED,37392625,
XaY88,Creatine kinase MB activity,0,,0.0,UNCHECKED,37392440,
XE2mk,Plasma anion gap level,0,,0.0,UNCHECKED,37398478,
XE2ml,Serum anion gap level,0,,0.0,UNCHECKED,37398461,
XaIU0,Serum ionised calcium level,0,,0.0,UNCHECKED,37393144,
XaIdR,Serum ionized calcium (pH 7.4) level,0,,0.0,UNCHECKED,37393145,
XaIc1,Urine chromatography,0,,0.0,UNCHECKED,37393146,
XE2e1,Serum osmolality,0,,0.0,UNCHECKED,37392177,
XaBLl,Albumin excretion rate,0,,0.0,UNCHECKED,37392194,
X773Y,Albumin/creatinine ratio,0,,0.0,UNCHECKED,37398781,
X771P,Blood urea,0,,0.0,UNCHECKED,37394205,
XaDvl,Plasma urea level,0,,0.0,UNCHECKED,37392196,
XaERX,Corrected plasma creatinine level,0,,0.0,UNCHECKED,37398464,
XaERc,Corrected serum creatinine level,0,,0.0,UNCHECKED,37392198,
X77l1,Peritoneal equilibration test,0,,0.0,UNCHECKED,37392199,
XaETQ,Plasma creatinine level,0,,0.0,UNCHECKED,37392200,
XaIPZ,Overnight albumin excretion rate,0,,0.0,UNCHECKED,37392347,
XaIta,Plasma osmolality,0,,0.0,UNCHECKED,4293730,
XE2e2,Blood urate level,0,,0.0,UNCHECKED,37394201,
XaDvn,Plasma urate level,0,,0.0,UNCHECKED,37392202,
XE2qv,Blood zinc level,0,,0.0,UNCHECKED,37394202,
XE2qw,Blood magnesium level,0,,0.0,UNCHECKED,37398479,
XE25T,Blood aluminium level,0,,0.0,UNCHECKED,37392179,
XE2qy,Blood copper level,0,,0.0,UNCHECKED,37392180,
XE2q6,Serum vitamin A level,0,,0.0,UNCHECKED,37392181,
XE2e3,Serum nicotinic acid level,0,,0.0,UNCHECKED,37392203,
XE2e4,Serum riboflavine level,0,,0.0,UNCHECKED,37392204,
XE2e5,Serum pyridoxine level,0,,0.0,UNCHECKED,37398465,
XE2e6,Serum vitamin C level,0,,0.0,UNCHECKED,37392205,
XE2e8,Serum vitamin E level,0,,0.0,UNCHECKED,37392182,
XM0m2,Serum magnesium level,0,,0.0,UNCHECKED,37392207,
XM0m4,Serum aluminium level,0,,0.0,UNCHECKED,37392208,
XM0m3,Serum copper level,0,,0.0,UNCHECKED,37392209,
XM0m1,Serum zinc level,0,,0.0,UNCHECKED,37398466,
XaDvg,Plasma magnesium level,0,,0.0,UNCHECKED,37392210,
XaDvh,Plasma aluminium level,0,,0.0,UNCHECKED,37392211,
XaDvi,Plasma copper level,0,,0.0,UNCHECKED,37399677,
XaDvk,Plasma zinc level,0,,0.0,UNCHECKED,37392212,
XaEQY,"Plasma 1,25-Dihydroxyvitamin D3 level",0,,0.0,UNCHECKED,37392213,
XaEQZ,Plasma 25-Hydroxyvitamin D3 level,0,,0.0,UNCHECKED,37392214,
XaESE,Plasma beta-carotene level,0,,0.0,UNCHECKED,37398467,
XaEMn,"Serum 1,25-dihydroxy vitamin D3 level",0,,0.0,UNCHECKED,37392215,
XaEQa,Serum 25-Hydroxy vitamin D3 level,0,,0.0,UNCHECKED,37392216,
XaEQt,Serum beta-carotene level,0,,0.0,UNCHECKED,37392217,
XaIS4,Red cell magnesium level,0,,0.0,UNCHECKED,37393147,
XaIbg,Serum carotenoid level,0,,0.0,UNCHECKED,37393148,
XaIav,Serum manganese level,0,,0.0,UNCHECKED,37393149,
XaIdT,Serum molybdenum level,0,,0.0,UNCHECKED,37399230,
XaId2,Blood manganese level,0,,0.0,UNCHECKED,37393150,
XaIak,Plasma ascorbic acid level,0,,0.0,UNCHECKED,37393151,
XaIcm,Plasma vitamin E level,0,,0.0,UNCHECKED,37393152,
XaId3,Plasma manganese level,0,,0.0,UNCHECKED,37393153,
XaIdc,Plasma chromium level,0,,0.0,UNCHECKED,37393154,
XaIdg,Serum chromium level,0,,0.0,UNCHECKED,37393155,
Xaa9k,Holotranscobalamin level,0,,0.0,UNCHECKED,37394293,
XaIzD,Serum vitamin level,0,,0.0,UNCHECKED,37398389,
XaJ27,Plasma vitamin B12 level,0,,0.0,UNCHECKED,37398496,
XaJmW,Serum vitamin B1 level,0,,0.0,UNCHECKED,37398715,
XaJmv,Serum vitamin D2 level,0,,0.0,UNCHECKED,37393515,
XaJr7,Serum unbound copper level,0,,0.0,UNCHECKED,37393516,
XaK8V,Adjusted magnesium level,0,,0.0,UNCHECKED,37394364,
XaJoV,Serum magnesium adjusted level,0,,0.0,UNCHECKED,37392474,
XaWMG,Chromium level,0,,0.0,UNCHECKED,37398053,
Xabw3,Whole blood chromium concentration,0,,0.0,UNCHECKED,37398569,
XaWMI,Cobalt level,0,,0.0,UNCHECKED,37394236,
Xab8N,Serum cobalt level,0,,0.0,UNCHECKED,37392132,
Xab8O,Plasma cobalt level,0,,0.0,UNCHECKED,37392133,
Xabw4,Whole blood cobalt concentration,0,,0.0,UNCHECKED,37399209,
XaXfU,Serum 25-Hydroxyvitamin D2 level,0,,0.0,UNCHECKED,37398247,
Xab8Y,Serum silver level,0,,0.0,UNCHECKED,37398457,
XabBl,Serum alpha carotene level,0,,0.0,UNCHECKED,37398304,
XacLv,Whole blood silver concentration,0,,0.0,UNCHECKED,37393188,
XaeyW,Serum titanium concentration,0,,0.0,UNCHECKED,37395539,
XaeyX,Whole blood titanium concentration,0,,0.0,UNCHECKED,37399732,
XabAu,Serum retinol binding protein level,0,,0.0,UNCHECKED,37398444,
Xaerv,Serum percentage paraprotein,0,,0.0,UNCHECKED,37395389,
XaETu,Plasma methaemalbumin level,0,,0.0,UNCHECKED,37392219,
XaEQ3,Plasma troponin I level,0,,0.0,UNCHECKED,37398480,
XaER7,Serum methaemalbumin level,0,,0.0,UNCHECKED,37392220,
XaEOK,Serum troponin I level,0,,0.0,UNCHECKED,37392221,
XaEWx,Plasma troponin T level,0,,0.0,UNCHECKED,37392380,
XaIRc,Plasma albumin level,0,,0.0,UNCHECKED,37393156,
XaIdn,Serum myoglobin level,0,,0.0,UNCHECKED,37393157,
XaIaT,Collagen ADP,0,,0.0,UNCHECKED,37399231,
XaIZV,Serum cryoglobulin level,0,,0.0,UNCHECKED,37393447,
XaIoc,Serum prealbumin level,0,,0.0,UNCHECKED,37393243,
XaIp5,Serum alpha-2 macroglobulin level,0,,0.0,UNCHECKED,37393244,
XaIt1,Serum procollagen type III peptide level,0,,0.0,UNCHECKED,37392350,
XaItX,Plasma globulin level,0,,0.0,UNCHECKED,37397892,
XabAv,Plasma retinol binding protein level,0,,0.0,UNCHECKED,37392135,
XaJOp,TSH binding site inhibitor globulin level,0,,0.0,UNCHECKED,37392552,
Xab8e,Serum transcobalamin level,0,,0.0,UNCHECKED,37392149,
XE25U,Serum protein electrophoresis,0,,0.0,UNCHECKED,37393833,
XE25V,Electrophoresis: gamma globulin,0,,0.0,UNCHECKED,37394349,
X77Wb,Protein electrophoresis,0,,0.0,UNCHECKED,37393448,
XaERg,Plasma very long chain fatty acid level,0,,0.0,UNCHECKED,37399121,
XaERk,Plasma VLDL triglyceride level,0,,0.0,UNCHECKED,37392381,
XaERl,Plasma free fatty acid level,0,,0.0,UNCHECKED,37392382,
XaERj,Serum very long chain fatty acid level,0,,0.0,UNCHECKED,37392383,
XaENH,Serum VLDL triglyceride level,0,,0.0,UNCHECKED,37392384,
XaENM,Serum free fatty acid level,0,,0.0,UNCHECKED,37392385,
XaEVv,Plasma lipids,0,,0.0,UNCHECKED,37392386,
XaIRd,Plasma total cholesterol level,0,,0.0,UNCHECKED,37393449,
XaIbe,Serum C24/C22 long chain fatty acid level,0,,0.0,UNCHECKED,37393450,
XaIZP,Serum C26 long chain fatty acid level,0,,0.0,UNCHECKED,37398623,
XaIbf,Serum C26/C22 long chain fatty acid level,0,,0.0,UNCHECKED,37393451,
XaJ2l,Plasma methylmalonic acid level,0,,0.0,UNCHECKED,37392358,
XaJFa,Serum C22 long chain fatty acid level,0,,0.0,UNCHECKED,37393175,
XaJFb,Serum C24 long chain fatty acid level,0,,0.0,UNCHECKED,37392553,
XaJpb,Plasma pristanate level,0,,0.0,UNCHECKED,37399281,
XE2mn,Serum HDL/non-HDL cholesterol ratio,0,,0.0,UNCHECKED,37393305,
X773W,High density/low density lipoprotein ratio,0,,0.0,UNCHECKED,37398791,
XaEil,High density lipoprotein/total cholesterol ratio,0,,0.0,UNCHECKED,37398736,
XE25W,Serum amino acid levels,0,,0.0,UNCHECKED,37393470,
X770c,Phenylalanine level,0,,0.0,UNCHECKED,37392388,
XaEOP,Plasma alanine level,0,,0.0,UNCHECKED,37399122,
XaEOR,Serum alanine level,0,,0.0,UNCHECKED,37392389,
XaEMJ,Serum arginine level,0,,0.0,UNCHECKED,37392390,
XaEQ6,Serum glutamine level,0,,0.0,UNCHECKED,37392391,
XaEQ7,Serum glycine level,0,,0.0,UNCHECKED,37392392,
XaEQ8,Serum histidine level,0,,0.0,UNCHECKED,37392393,
XaEQK,Serum homocysteine level,0,,0.0,UNCHECKED,37392394,
XaERJ,Serum homocystine level,0,,0.0,UNCHECKED,37399123,
XaERK,Serum isoleucine level,0,,0.0,UNCHECKED,37392395,
XaEQJ,Serum leucine level,0,,0.0,UNCHECKED,37392396,
XaEQL,Serum lysine level,0,,0.0,UNCHECKED,37392397,
XaETb,Serum methionine level,0,,0.0,UNCHECKED,37392398,
XaEQM,Serum ornithine level,0,,0.0,UNCHECKED,37392399,
XaEQ4,Serum phenylalanine level,0,,0.0,UNCHECKED,37392400,
XaEQR,Serum proline level,0,,0.0,UNCHECKED,37392401,
XaEQN,Serum serine level,0,,0.0,UNCHECKED,37392402,
XaEQ5,Serum taurine level,0,,0.0,UNCHECKED,37392403,
XaEQS,Serum threonine level,0,,0.0,UNCHECKED,37392404,
XaEQU,Serum tryptophan level,0,,0.0,UNCHECKED,37392405,
XaEQT,Serum tyrosine level,0,,0.0,UNCHECKED,37392406,
XaEQ9,Serum valine level,0,,0.0,UNCHECKED,37399678,
XaIZM,Serum aspartic acid level,0,,0.0,UNCHECKED,37393452,
XaIaO,Serum cystine level,0,,0.0,UNCHECKED,37393453,
XaIas,Serum glutamic acid level,0,,0.0,UNCHECKED,37398624,
XaIe7,Serum arginosuccinate level,0,,0.0,UNCHECKED,37393246,
XaIe9,Serum citrulline level,0,,0.0,UNCHECKED,37393247,
XaIeB,Serum cystathione level,0,,0.0,UNCHECKED,37393248,
XaJk5,Serum hydroxyproline level,0,,0.0,UNCHECKED,37393519,
XaJmO,Plasma amino acid chromatography,0,,0.0,UNCHECKED,37397990,
XaJnE,Plasma arginine level,0,,0.0,UNCHECKED,37393063,
XaJmK,Serum beta amino butyrate level,0,,0.0,UNCHECKED,37393788,
XaJnG,Plasma sarcosine level,0,,0.0,UNCHECKED,37398979,
XaJnH,Plasma alpha-aminoadipate level,0,,0.0,UNCHECKED,37398666,
XaJnI,Plasma homocitrulline level,0,,0.0,UNCHECKED,37393250,
XaJnJ,Plasma alloisoleucine level,0,,0.0,UNCHECKED,37393385,
XaJnK,Plasma beta-alanine level,0,,0.0,UNCHECKED,37393789,
XaJnL,Plasma beta-aminoisobutyrate level,0,,0.0,UNCHECKED,37393790,
XaJnM,Plasma ethanolamine level,0,,0.0,UNCHECKED,37399622,
XaJnN,Plasma 1-methylhistidine level,0,,0.0,UNCHECKED,37399318,
XaJnO,Plasma 3-methylhistidine level,0,,0.0,UNCHECKED,37399244,
XaJmJ,Serum alpha amino butyrate level,0,,0.0,UNCHECKED,37397991,
XabrE,Haemoglobin A1c (diagnostic reference range),0,,0.0,UNCHECKED,37392967,
XabrF,Haemoglobin A1c (monitoring ranges),0,,0.0,UNCHECKED,37392966,
XaBLm,Haemoglobin A1 level,0,,0.0,UNCHECKED,37392408,
X772n,Fructosamine level,0,,0.0,UNCHECKED,37398792,
XaEOf,30 minute blood glucose level,0,,0.0,UNCHECKED,37392409,
XaEM2,60 minute blood glucose level,0,,0.0,UNCHECKED,37392410,
XaENC,90 minute blood glucose level,0,,0.0,UNCHECKED,37392411,
XaENB,120 minute blood glucose level,0,,0.0,UNCHECKED,37399124,
XaEOS,150 minute blood glucose level,0,,0.0,UNCHECKED,37392412,
XaJNg,Total glycosylated haemoglobin level,0,,0.0,UNCHECKED,37399233,
XaJmX,Blood glucose series,0,,0.0,UNCHECKED,37397993,
XaEQr,Growth hormone stimulation test,0,,0.0,UNCHECKED,37392413,
XaMLQ,Extended glucose tolerance test,0,,0.0,UNCHECKED,37398137,
XaO8B,Growth hormone suppression test,0,,0.0,UNCHECKED,37392294,
XE25a,Serum aminophylline level,0,,0.0,UNCHECKED,37392566,
XE25b,Serum phenobarbital level,0,,0.0,UNCHECKED,37392639,
XE25c,Serum phenytoin level,0,,0.0,UNCHECKED,37392640,
XE25d,Serum sodium valproate level,0,,0.0,UNCHECKED,37394111,
Xab1u,Serum valproate concentration,0,,0.0,UNCHECKED,37398523,
XE25e,Serum carbamazepine level,0,,0.0,UNCHECKED,37392641,
XE25f,Serum primidone level,0,,0.0,UNCHECKED,37399133,
XE25g,Serum lithium level,0,,0.0,UNCHECKED,37392642,
XE25h,Serum digoxin level,0,,0.0,UNCHECKED,37399156,
XE25i,Serum salicylate level,0,,0.0,UNCHECKED,37398509,
XE25j,Serum paracetamol level,0,,0.0,UNCHECKED,37392643,
XE25k,Serum diazoxide level,0,,0.0,UNCHECKED,37392489,
XaCE1,Vigabatrin level,0,,0.0,UNCHECKED,37392490,
XaEOy,Blood ciclosporin level,0,,0.0,UNCHECKED,37392491,
XaESC,Plasma amikacin level,0,,0.0,UNCHECKED,37392492,
XaESD,Plasma ampicillin level,0,,0.0,UNCHECKED,37392652,
XaEQP,Plasma caffeine level,0,,0.0,UNCHECKED,37392653,
XaESM,Plasma ethosuximide level,0,,0.0,UNCHECKED,37392654,
XaEPu,Plasma gentamicin level,0,,0.0,UNCHECKED,37399158,
XaERb,Plasma lamotrigine level,0,,0.0,UNCHECKED,37392655,
XaERd,Plasma methotrexate level,0,,0.0,UNCHECKED,37392656,
XaEM8,Plasma salicylate level,0,,0.0,UNCHECKED,37392657,
XaESN,Plasma tobramycin level,0,,0.0,UNCHECKED,37392658,
XaEPs,Plasma vancomycin level,0,,0.0,UNCHECKED,37392659,
XaERZ,Plasma vigabatrin level,0,,0.0,UNCHECKED,37392660,
XaEN2,Serum amikacin level,0,,0.0,UNCHECKED,37399159,
XaETc,Serum ampicillin level,0,,0.0,UNCHECKED,37392661,
XaEQQ,Serum caffeine level,0,,0.0,UNCHECKED,37392662,
XaEPt,Serum gentamicin level,0,,0.0,UNCHECKED,37392663,
XaERh,Serum methotrexate level,0,,0.0,UNCHECKED,37392664,
XaERA,Serum morphine level,0,,0.0,UNCHECKED,37392665,
XaENT,Serum tacrolimus level,0,,0.0,UNCHECKED,37394115,
XaER4,Serum tobramycin level,0,,0.0,UNCHECKED,37399681,
XaEPr,Serum vancomycin level,0,,0.0,UNCHECKED,37392666,
XaEMl,Serum vigabatrin level,0,,0.0,UNCHECKED,37399160,
XaEU4,Serum lamotrigine level,0,,0.0,UNCHECKED,37392667,
XaFv8,Plasma streptomycin level,0,,0.0,UNCHECKED,37398243,
XaFv9,Plasma teicoplanin level,0,,0.0,UNCHECKED,37398244,
XaFvQ,Serum streptomycin level,0,,0.0,UNCHECKED,37398245,
XaFvR,Serum teicoplanin level,0,,0.0,UNCHECKED,37398246,
XaIRs,Serum theophylline level,0,,0.0,UNCHECKED,37393454,
XaIYi,Serum desethylamiodarone level,0,,0.0,UNCHECKED,37399273,
XaIU5,Serum gabapentin level,0,,0.0,UNCHECKED,37393455,
XaItS,Plasma digoxin level,0,,0.0,UNCHECKED,37397881,
XaIVy,Plasma perhexiline level,0,,0.0,UNCHECKED,37393456,
XaItT,Plasma paracetamol level,0,,0.0,UNCHECKED,37399609,
XaItU,Plasma theophylline level,0,,0.0,UNCHECKED,37397901,
XaItZ,Plasma carbamazepine level,0,,0.0,UNCHECKED,37397905,
XaIxh,Serum diazepam level,0,,0.0,UNCHECKED,37398391,
XaIxi,Plasma diazepam level,0,,0.0,UNCHECKED,37398401,
XaIxj,Serum methaqualone level,0,,0.0,UNCHECKED,37399646,
XaIxk,Plasma methaqualone level,0,,0.0,UNCHECKED,37398392,
XaIxl,Serum morphine metabolite level,0,,0.0,UNCHECKED,37398182,
XaIxm,Plasma morphine metabolite level,0,,0.0,UNCHECKED,37399073,
XaJGJ,Serum prednisolone level,0,,0.0,UNCHECKED,37399683,
Xab0I,Serum methanol concentration,0,,0.0,UNCHECKED,37392570,
XabLB,Plasma methanol concentration,0,,0.0,UNCHECKED,37392308,
Xabp3,Blood lead level (occupational units),0,,0.0,UNCHECKED,37392728,
Xabp4,Blood lead level (clinical units),0,,0.0,UNCHECKED,37399169,
XaENK,Blood cadmium level,0,,0.0,UNCHECKED,37398531,
XaEOc,Serum ethanol level,0,,0.0,UNCHECKED,37392671,
XaIRW,Blood mercury level,0,,0.0,UNCHECKED,37398625,
XaISN,Plasma arsenic level,0,,0.0,UNCHECKED,37393457,
XaIZL,Blood arsenic level,0,,0.0,UNCHECKED,37393458,
XaJ28,Plasma paraquat level,0,,0.0,UNCHECKED,37392351,
XaJNL,Plasma ethanol level,0,,0.0,UNCHECKED,37392554,
Xab8T,Serum thallium level,0,,0.0,UNCHECKED,37399109,
XabwD,Whole blood thallium concentration,0,,0.0,UNCHECKED,37393010,
XE2mu,Blood arterial pH level,0,,0.0,UNCHECKED,37399161,
XE2mv,Blood venous pH level,0,,0.0,UNCHECKED,37392672,
Xa0gA,Arterial blood gas analysis,0,,0.0,UNCHECKED,37393459,
XaIai,Blood oxygen saturation (calculated),0,,0.0,UNCHECKED,37398626,
XaIn1,Mixed venous carbon dioxide level,0,,0.0,UNCHECKED,37398595,
X770B,Mixed venous oxygen saturation,0,,0.0,UNCHECKED,40484911,
X770Y,Hydrogen ion concentration - observation,0,,0.0,UNCHECKED,4099592,
XE2eE,Serum fructosamine level,0,,0.0,UNCHECKED,37399157,
XE2bv,Serum zinc protoporphyrin,0,,0.0,UNCHECKED,37392650,
XaENo,Blood porphyrin level,0,,0.0,UNCHECKED,37392675,
X77YK,Pancreolauryl test,0,,0.0,UNCHECKED,37398533,
XaESI,Plasma HCG MoM,0,,0.0,UNCHECKED,37392677,
XaETg,Plasma ammonia level,0,,0.0,UNCHECKED,37399162,
XaESO,Plasma free beta human chorionic gonadotrophin level,0,,0.0,UNCHECKED,37392678,
XaER5,Plasma porphyrin level,0,,0.0,UNCHECKED,37398534,
X773k,Protein selectivity index,0,,0.0,UNCHECKED,37392679,
XaESJ,Serum HCG MoM,0,,0.0,UNCHECKED,37392680,
XaELk,Serum bile acid level,0,,0.0,UNCHECKED,37392681,
XaESP,Serum free beta human chorionic gonadotrophin level,0,,0.0,UNCHECKED,37398535,
XaEWy,Plasma free beta HCG mean of median,0,,0.0,UNCHECKED,37392683,
XaEWz,Serum free beta HCG mean of median,0,,0.0,UNCHECKED,37399163,
XaIbw,Blood ketone level,0,,0.0,UNCHECKED,37393460,
XaIZk,Serum phytanic acid level,0,,0.0,UNCHECKED,37393461,
XaIbm,Serum pristanic acid,0,,0.0,UNCHECKED,37393462,
XaIbM,Blood zinc protoporphyrin level,0,,0.0,UNCHECKED,37394237,
XaawG,Red blood cell zinc protoporphyrin concentration,0,,0.0,UNCHECKED,37398315,
XaIcY,Plasma pyruvate level,0,,0.0,UNCHECKED,37393463,
XaIn4,Arterial blood lactate level,0,,0.0,UNCHECKED,37393251,
XaIvV,Serum ketone level,0,,0.0,UNCHECKED,37397882,
X77WF,Calcium profile,0,,0.0,UNCHECKED,37397893,
XaJGP,Plasma oxalate level,0,,0.0,UNCHECKED,37399143,
XaJN2,Serum methylmalonic acid level,0,,0.0,UNCHECKED,37398519,
XaJjw,Blood serotonin level,0,,0.0,UNCHECKED,37393803,
XaJjy,Blood coproporphyrin level,0,,0.0,UNCHECKED,37393804,
XaJjz,Blood cystatin C level,0,,0.0,UNCHECKED,37394183,
XabBD,Serum cystatin C level,0,,0.0,UNCHECKED,37392318,
XaK8T,Blood ethylene glycol level,0,,0.0,UNCHECKED,37393583,
XaazO,Serum ethylene glycol concentration,0,,0.0,UNCHECKED,37392311,
XabEg,Serum fasting beta C terminal telopeptide concentration,0,,0.0,UNCHECKED,37398475,
XaesT,Plasma fasting beta C terminal telopeptide concentration,0,,0.0,UNCHECKED,37395412,
XaO8H,Red blood cell porphyrin level,0,,0.0,UNCHECKED,37392295,
XaOw1,Serum collagen N-telopeptide fragments,0,,0.0,UNCHECKED,37392468,
XaVyz,C-terminal telopeptide of type I collagen level,0,,0.0,UNCHECKED,37394323,
XabEB,Serum C-terminal telopeptide of type I collagen level,0,,0.0,UNCHECKED,37392427,
XaawE,Plasma porphyrin screening test,0,,0.0,UNCHECKED,37399665,
XaawF,Red blood cell free protoporphyrin concentration,0,,0.0,UNCHECKED,37392596,
