sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30736,Gamma glutamyltransferase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280779298,4040635,EVENT,,Sofia,1603273109701
30736,Gamma glutamyltransferase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280779298,4244576,EVENT,,Sofia,1603273878058
30736,Gamma glutamyltransferase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280779298,4156364,VALUE,,Sofia,1603280644174
30736,Gamma glutamyltransferase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280779298,4227695,VALUE,,Sofia,1603280769878
41232,Administrative and legal statuses,10,NHS patient: not formally detained,,153117,,Summary Administration,"This field is a summary of the distinct administrative and legal status codes a participant has had recorded in their hospital inpatient records. Administrative and legal status identifies whether a patient has been formally detained under the Mental Health Act or not. This information is not present in HES records dated after 2001.  This field corresponds to the field CATEGORY on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.8232694864273071,FLAGGED,,0,4146314,EVENT,,,1603269146217
30104,Mean platelet (thrombocyte) volume acquisition route,0,Direct,,503441,,Blood count processing,Route whereby data for Mean platelet (thrombocyte) volume was transferred from analyser device to UK Biobank core LIMS database.,0.4481900632381439,APPROVED,,0,4192368,EVENT,,,1603269146218
30104,Mean platelet (thrombocyte) volume acquisition route,0,Direct,,503441,,Blood count processing,Route whereby data for Mean platelet (thrombocyte) volume was transferred from analyser device to UK Biobank core LIMS database.,0.4481900632381439,APPROVED,,0,42531073,VALUE,,,1603269146218
30703,Creatinine correction level,1,Date and aliquot correction,,487201,,Blood biochemistry processing,The type of post-measurement correction applied to the Creatinine assay result.,0.7428128123283386,APPROVED,Sofia,1603275493691,4143923,EVENT,,Sofia,1603271731762
30703,Creatinine correction level,1,Date and aliquot correction,,487201,,Blood biochemistry processing,The type of post-measurement correction applied to the Creatinine assay result.,0.7428128123283386,APPROVED,Sofia,1603275493691,4035650,EVENT,,Sofia,1603273461126
30703,Creatinine correction level,1,Date and aliquot correction,,487201,,Blood biochemistry processing,The type of post-measurement correction applied to the Creatinine assay result.,0.7428128123283386,APPROVED,Sofia,1603275493691,4256607,VALUE,,Sofia,1603275433083
30703,Creatinine correction level,1,Date and aliquot correction,,487201,,Blood biochemistry processing,The type of post-measurement correction applied to the Creatinine assay result.,0.7428128123283386,APPROVED,Sofia,1603275493691,4227695,VALUE,,Sofia,1603275472508
30636,Apolipoprotein A reportability,4,Not reportable at assay (too low),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278921119,44803923,EVENT,,Sofia,1603269573831
30636,Apolipoprotein A reportability,4,Not reportable at assay (too low),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278921119,4337512,EVENT,,Sofia,1603273366175
30636,Apolipoprotein A reportability,4,Not reportable at assay (too low),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278921119,45880021,VALUE,,Sofia,1603278026736
30224,Basophill percentage acquisition route,2,Archive,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,4156653,EVENT,,,1603269146218
30224,Basophill percentage acquisition route,2,Archive,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,36307628,VALUE,,,1603269146218
55,Month of attending assessment centre,2,February,,574651,,Reception,Calendar month that participant attended a UK Biobank assessment centre. Automatically acquired at Reception stage.,0.582528829574585,IGNORED,Sofia,1603374063302,0,EVENT,information captured in location table,,1603703853200
30736,Gamma glutamyltransferase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280996682,4040635,EVENT,,Sofia,1603273109701
30736,Gamma glutamyltransferase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280996682,4244576,EVENT,,Sofia,1603273878058
30736,Gamma glutamyltransferase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487301,,Blood biochemistry processing,The reportability of aGamma glutamyltransferase assay result. Absence of a value here means that a result has not been attempted.,0.6770080327987671,APPROVED,Sofia,1603280996682,4156364,VALUE,,Sofia,1603280818179
30844,Total bilirubin correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,UNCHECKED,,0,4077846,EVENT,,Sofia,1603273146592
30844,Total bilirubin correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,UNCHECKED,,0,4196330,EVENT,,Sofia,1603274198713
41232,Administrative and legal statuses,11,"NHS patient: formally detained under Part II, Mental Health Act 1983",,153117,,Summary Administration,"This field is a summary of the distinct administrative and legal status codes a participant has had recorded in their hospital inpatient records. Administrative and legal status identifies whether a patient has been formally detained under the Mental Health Act or not. This information is not present in HES records dated after 2001.  This field corresponds to the field CATEGORY on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.8232694864273071,FLAGGED,,0,4146314,EVENT,,,1603269146218
41232,Administrative and legal statuses,11,"NHS patient: formally detained under Part II, Mental Health Act 1983",,153117,,Summary Administration,"This field is a summary of the distinct administrative and legal status codes a participant has had recorded in their hospital inpatient records. Administrative and legal status identifies whether a patient has been formally detained under the Mental Health Act or not. This information is not present in HES records dated after 2001.  This field corresponds to the field CATEGORY on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.8232694864273071,FLAGGED,,0,46286021,VALUE,,,1603269146219
41232,Administrative and legal statuses,11,"NHS patient: formally detained under Part II, Mental Health Act 1983",,153117,,Summary Administration,"This field is a summary of the distinct administrative and legal status codes a participant has had recorded in their hospital inpatient records. Administrative and legal status identifies whether a patient has been formally detained under the Mental Health Act or not. This information is not present in HES records dated after 2001.  This field corresponds to the field CATEGORY on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.8232694864273071,FLAGGED,,0,46286021,VALUE,,,1603269146219
30636,Apolipoprotein A reportability,5,Not reportable at assay (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278910154,44803923,EVENT,,Sofia,1603269573831
30636,Apolipoprotein A reportability,5,Not reportable at assay (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278910154,4337512,EVENT,,Sofia,1603273366175
30636,Apolipoprotein A reportability,5,Not reportable at assay (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603278910154,45885145,VALUE,,Sofia,1603278010002
