sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256;41258;41273,Cystoscopic operation on ureter : meatotomy,5873,,,0,,0.5804331302642820,UNCHECKED,,,4341887,VALUE,,,
41256;41258;41273,Cystoscopic operation on ureter : pyelography,5875,,,66,,0.5455085635185240,APPROVED,,,4343013,VALUE,,,
41256;41258;41273,"Other operations on ureter, not elsewhere classified",589,,,0,,0.4155375063419340,UNCHECKED,,,4302675,VALUE,,,
41256;41258;41273,"Other operations on ureter, not elsewhere classified : biopsy",5891,,,0,,0.3329765796661380,UNCHECKED,,,44803219,VALUE,,,
41256;41258;41273,"Other operations on ureter, not elsewhere classified : freeing of adhesions",5892,,,0,,0.4678038954734800,UNCHECKED,,,4175609,VALUE,,,
41256;41258;41273,"Other operations on ureter, not elsewhere classified : dilation",5893,,,0,,0.3449903428554540,UNCHECKED,,,44803219,VALUE,,,
41256;41258;41273,Urinary division: to exterior,591,,,0,,0.48158469796180700,UNCHECKED,,,4016624,VALUE,,,
41256;41258;41273,Urinary division: to exterior : cutaneous ureterostomy,5911,,,0,,0.4824617803096770,UNCHECKED,,,42537292,VALUE,,,
41256;41258;41273,"Urinary division: to exterior : ileal conduit, open ileal bladder",5912,,,0,,0.43318870663642900,UNCHECKED,,,4077764,VALUE,,,
41256;41258;41273,Urinary division: to exterior : colonic conduit,5913,,,0,,0.48946499824523900,UNCHECKED,,,4341383,VALUE,,,
41256;41258;41273,Urinary diversion: to bowel,592,,,0,,0.6046016216278080,UNCHECKED,,,4002243,VALUE,,,
41256;41258;41273,Urinary diversion: to bowel : uretero-ileostomy,5921,,,0,,0.5592360496521000,UNCHECKED,,,4348166,VALUE,,,
41256;41258;41273,Urinary diversion: to bowel : uretero-colostomy,5922,,,0,,0.4247143864631650,UNCHECKED,,,4002243,VALUE,,,
41256;41258;41273,Urinary diversion: to bowel : uretero-sigmoid proctostomy,5923,,,0,,0.41555312275886500,UNCHECKED,,,4181584,VALUE,,,
41256;41258;41273,Urinary diversion: to bowel : uretero-sigmoidostomy with colostomy,5924,,,0,,0.44512274861335800,UNCHECKED,,,4212113,VALUE,,,
41256;41258;41273,"Urinary diversion: anastomosis, not elsewhere classified",593,,,0,,0.4263255298137670,UNCHECKED,,,4002243,VALUE,,,
41256;41258;41273,"Urinary diversion: other, not elsewhere classified",594,,,0,,0.4417576491832730,UNCHECKED,,,4002243,VALUE,,,
41256;41258;41273,"Urinary diversion: other, not elsewhere classified : secondary operation, not otherwise stated",5941,,,0,,0.41519325971603400,UNCHECKED,,,2111289,VALUE,,,
41256;41258;41273,"Urinary diversion: other, not elsewhere classified : repair of stomal opening",5942,,,0,,0.26006731390953100,UNCHECKED,,,2721173,VALUE,,,
41256;41258;41273,"Repair of urinary tract, not elsewhere classified",595,,,0,,0.4219455420970920,UNCHECKED,,,4171400,VALUE,,,
41256;41258;41273,"Repair of urinary tract, not elsewhere classified : uretero-ureterostomy",5952,,,0,,0.4846569895744320,UNCHECKED,,,4021253,VALUE,,,
41256;41258;41273,"Repair of urinary tract, not elsewhere classified : ureteral substitute",5953,,,0,,0.3227619230747220,UNCHECKED,,,4197725,VALUE,,,
41256;41258;41273,"Repair of urinary tract, not elsewhere classified : re-implantation into bladder",5954,,,0,,0.43408894538879400,UNCHECKED,,,4253207,VALUE,,,
41256;41258;41273,"Repair of urinary tract, not elsewhere classified : plastic operation",5958,,,0,,0.3582846522331240,UNCHECKED,,,4146214,VALUE,,,
41256;41258;41273,Cystotomy,600,,,0,,0.7497704029083250,UNCHECKED,,,4264485,VALUE,,,
41256;41258;41273,Cystotomy : stab cystotomy,6001,,,0,,0.43987998366355900,UNCHECKED,,,4221381,VALUE,,,
41256;41258;41273,Cystotomy : removal of calculus,6002,,,0,,0.6535953283309940,UNCHECKED,,,4229118,VALUE,,,
41256;41258;41273,Cystotomy : exploration,6003,,,0,,0.6164030432701110,UNCHECKED,,,4120074,VALUE,,,
41256;41258;41273,Cystotomy : suprapubic drainage,6004,,,0,,0.6197023987770080,UNCHECKED,,,4044045,VALUE,,,
41256;41258;41273,"Cystotomy : replacement, catheter",6006,,,0,,0.49388831853866600,UNCHECKED,,,4304341,VALUE,,,
41256;41258;41273,"Cystectomy, total",601,,,0,,0.7546858191490170,UNCHECKED,,,4270496,VALUE,,,
41256;41258;41273,"Cystectomy, total : anterior pelvic clearance (bladder-male)",6011,,,0,,0.41046419739723200,UNCHECKED,,,4274975,VALUE,,,
41256;41258;41273,"Cystectomy, total : radical cystectomy",6012,,,0,,0.6006491780281070,UNCHECKED,,,4270496,VALUE,,,
41256;41258;41273,Extirpation of lesion of bladder by open operation,602,,,4,,0.6603802442550660,UNCHECKED,,,4076709,VALUE,,,
41256;41258;41273,Extirpation of lesion of bladder by open operation : partial cystectomy,6021,,,0,,0.43552693724632300,UNCHECKED,,,4236189,VALUE,,,
41256;41258;41273,Extirpation of lesion of bladder by open operation : destruction of lesion,6022,,,0,,0.6000682711601260,UNCHECKED,,,4170198,VALUE,,,
41256;41258;41273,Extirpation of lesion of bladder by open operation : excision of lesion,6023,,,0,,0.5039238333702090,UNCHECKED,,,4118715,VALUE,,,
41256;41258;41273,Resection of bladder neck,603,,,0,,0.829169750213623,UNCHECKED,,,4073698,VALUE,,,
41256;41258;41273,Resection of bladder neck : open operation,6031,,,0,,0.574857234954834,UNCHECKED,,,4073698,VALUE,,,
41256;41258;41273,Resection of bladder neck : per-urethral,6032,,,0,,0.5686548352241520,UNCHECKED,,,4310737,VALUE,,,
41256;41258;41273,"Cystostomy, (external)",604,,,0,,0.5024468898773190,UNCHECKED,,,4221381,VALUE,,,
41256;41258;41273,Repair or replacement of bladder,605,,,6,,0.7862779498100280,UNCHECKED,,,4253207,VALUE,,,
41256;41258;41273,Repair or replacement of bladder : augmentation of bladder,6051,,,0,,0.7580533623695370,UNCHECKED,,,4141153,VALUE,,,
41256;41258;41273,Repair or replacement of bladder : bladder neck repair,6052,,,0,,0.6334097385406490,UNCHECKED,,,4202688,VALUE,,,
41256;41258;41273,Repair or replacement of bladder : for exstrophy,6053,,,0,,0.7462644577026370,UNCHECKED,,,4034690,VALUE,,,
41256;41258;41273,Reconstruction of bladder,6054,,,0,,0.799409806728363,UNCHECKED,,,4119922,VALUE,,,
41256;41258;41273,Cystoscopy with destruction of lesion of bladder,607,,,0,,0.8591423034667970,UNCHECKED,,,4341387,VALUE,,,
41256;41258;41273,Cystoscopy with destruction of lesion of bladder : per-urethral resection or destruction,6071,,,12,,0.5930076241493230,UNCHECKED,,,4299730,VALUE,,,
41256;41258;41273,Cystoscopy with destruction of lesion of bladder : radio-active implant,6072,,,0,,0.566670298576355,UNCHECKED,,,4341387,VALUE,,,
41256;41258;41273,"Cystoscopy, not elsewhere classified",608,,,849,,0.4360246956348420,APPROVED,,,4085429,VALUE,,,
41256;41258;41273,"Cystoscopy, not elsewhere classified : biopsy",6081,,,24,,0.3908083438873290,UNCHECKED,,,4341385,VALUE,,,
41256;41258;41273,"Other per-urethral procedures, not elsewhere classified",609,,,0,,0.3706519305706020,UNCHECKED,,,4341390,VALUE,,,
41256;41258;41273,"Other per-urethral procedures, not elsewhere classified : lithotrity",6091,,,4,,0.3004498779773710,UNCHECKED,,,4341390,VALUE,,,
41256;41258;41273,Replacement of external urinary drainage,616,,,0,,0.5754603147506710,UNCHECKED,,,4062183,VALUE,,,
41256;41258;41273,Incision of perivesical tissue,617,,,0,,1.0,APPROVED,,,4173084,VALUE,,,
41256;41258;41273,Vesicourethral suspension,618,,,40,,0.7168192863464360,APPROVED,,,4042021,VALUE,,,
41256;41258;41273,Vesicourethral suspension : urethrovesical plication,6181,,,0,,0.5556951761245730,UNCHECKED,,,4042021,VALUE,,,
41256;41258;41273,Vesicourethral suspension : putococcygeoplasty,6182,,,0,,0.4562937021255490,UNCHECKED,,,4202688,VALUE,,,
41256;41258;41273,Vesicourethral suspension : suprapubic sling,6183,,,20,,0.5838252902030950,UNCHECKED,,,4279939,VALUE,,,
41256;41258;41273,Vesicourethral suspension : retropubic suspension,6184,,,0,,0.7067824602127080,UNCHECKED,,,40492380,VALUE,,,
41256;41258;41273,Vesicourethral suspension : periurethral suspension,6185,,,8,,0.7072257399559020,UNCHECKED,,,4193917,VALUE,,,
41256;41258;41273,"Other operations on bladder, not elsewhere classified",619,,,60,,0.45194798707962000,APPROVED,,,4032929,VALUE,,,
41256;41258;41273,: implantation of electrical stimulator,6191,,,0,,0.7363795638084410,UNCHECKED,,,2721138,VALUE,,,
41256;41258;41273,: freeing of adhesions,6192,,,0,,0.7545313239097600,UNCHECKED,,,4010261,VALUE,,,
41256;41258;41273,"Urethrotomy, external",620,,,0,,0.7592466473579410,UNCHECKED,,,4143521,VALUE,,,
41256;41258;41273,Urethral meatotomy,621,,,0,,1.0,APPROVED,,,4147202,VALUE,,,
41256;41258;41273,Destruction or excision of urethral lesion,622,,,10,,0.806267499923706,UNCHECKED,,,4230490,VALUE,,,
41256;41258;41273,Urethrostomy,623,,,0,,1.0,APPROVED,,,4206331,VALUE,,,
41256;41258;41273,Repair of urethra,624,,,8,,1.0,APPROVED,,,4200557,VALUE,,,
41256;41258;41273,Repair of urethra : epispadias hypospadias,6241,,,0,,0.5421604514122010,UNCHECKED,,,2109941,VALUE,,,
41256;41258;41273,Repair of urethra : sling operation,6242,,,0,,0.5953603386878970,UNCHECKED,,,4200557,VALUE,,,
41256;41258;41273,Repair of urethra : reduction of ruptured urethra,6243,,,0,,0.7095798850059510,UNCHECKED,,,46271851,VALUE,,,
41256;41258;41273,Repair of urethra : obliteration of abnormal opening,6244,,,0,,0.5193894505500790,UNCHECKED,,,4200557,VALUE,,,
41256;41258;41273,Division or excision of stricture of urethra,625,,,10,,0.7425028681755070,UNCHECKED,,,4124176,VALUE,,,
41256;41258;41273,Urethroscopy,626,,,45,,1.0,APPROVED,,,4298398,VALUE,,,
41256;41258;41273,Urethroscopy : with biopsy,6261,,,0,,0.6617060899734500,UNCHECKED,,,2109771,VALUE,,,
41256;41258;41273,Dilatation of urethra,627,,,108,,1.0,APPROVED,,,4147379,VALUE,,,
41256;41258;41273,Other operations on urethra,628,,,0,,0.8103012442588810,UNCHECKED,,,4034845,VALUE,,,
41256;41258;41273,"Repair of urinary injuries, not otherwise stated",629,,,0,,0.49178341031074500,UNCHECKED,,,2111289,VALUE,,,
41256;41258;41273,"Prostatectomy, suprapubic",630,,,0,,0.8621057868003850,UNCHECKED,,,4263480,VALUE,,,
41256;41258;41273,"Prostatectomy, retropubic",631,,,0,,0.8601277470588680,UNCHECKED,,,4194172,VALUE,,,
41256;41258;41273,"Prostatectomy, perineal",632,,,0,,0.8911988139152530,UNCHECKED,,,2110032,VALUE,,,
41256;41258;41273,"Prostatectomy, per-urethral",633,,,0,,0.5475272536277770,UNCHECKED,,,4234536,VALUE,,,
41256;41258;41273,"Prostatectomy, not elsewhere classified",634,,,0,,0.4324641227722170,UNCHECKED,,,4235738,VALUE,,,
41256;41258;41273,Radical prostatectomy,635,,,0,,1.0,APPROVED,,,4096783,VALUE,,,
41256;41258;41273,Destruction of lesion of prostate,636,,,0,,0.8327285647392270,UNCHECKED,,,42872523,VALUE,,,
41256;41258;41273,Other operations on prostate,637,,,0,,0.7608920931816100,UNCHECKED,,,4250917,VALUE,,,
41256;41258;41273,Other operations on prostate : control of haemorrhage,6371,,,0,,0.6920585036277770,UNCHECKED,,,4164525,VALUE,,,
41256;41258;41273,Other operations on prostate : biopsy (needle),6372,,,0,,0.5617620944976810,UNCHECKED,,,4343108,VALUE,,,
41256;41258;41273,"Other operations on prostate : prostatotomy, drainage of abscess",6373,,,0,,0.550565779209137,UNCHECKED,,,2109311,VALUE,,,
41256;41258;41273,Other operations on prostate : percutaneous aspiration,6374,,,0,,0.5566663146018980,UNCHECKED,,,4041629,VALUE,,,
41256;41258;41273,Other operations on prostate : incision of periprostatic tissue,6375,,,0,,0.6687548160552980,UNCHECKED,,,4302168,VALUE,,,
41256;41258;41273,Drainage or removal of perivesical and periurethral tissues,638,,,0,,0.5875125527381900,UNCHECKED,,,4019791,VALUE,,,
41256;41258;41273,Drainage or removal of perivesical and periurethral tissues : injection,6382,,,0,,0.5793742537498470,UNCHECKED,,,40486707,VALUE,,,
41256;41258;41273,Operations on seminal vesicles,639,,,0,,0.9038122296333310,UNCHECKED,,,4032325,VALUE,,,
41256;41258;41273,Incision of testis and adnexa,640,,,10,,0.6290431618690490,UNCHECKED,,,4070557,VALUE,,,
41256;41258;41273,Incision of testis and adnexa : incision of scrotum,6401,,,0,,0.5363831520080570,UNCHECKED,,,4226178,VALUE,,,
41256;41258;41273,Incision of testis and adnexa : incision of testis,6402,,,0,,0.5280358195304870,UNCHECKED,,,42872678,VALUE,,,
41256;41258;41273,Incision of testis and adnexa : removal of foreign body,6403,,,0,,0.5878336429595950,UNCHECKED,,,4111754,VALUE,,,
41256;41258;41273,"Orchidectomy, unilateral or partial",641,,,34,,0.7409396767616270,UNCHECKED,,,44806627,VALUE,,,
41256;41258;41273,"Castration, male",642,,,0,,0.6752950549125670,UNCHECKED,,,4170288,VALUE,,,
41256;41258;41273,Excision or repair of hydrocele : hydrocelectomy,6421,,,0,,0.6197792291641240,UNCHECKED,,,4166764,VALUE,,,
41256;41258;41273,Excision or repair of hydrocele : hyrodecele of spermatic cord,6427,,,0,,0.6747326850891110,UNCHECKED,,,4140091,VALUE,,,
41256;41258;41273,Excision or repair of hydrocele,644,,,40,,0.8304552435874940,APPROVED,,,4166764,VALUE,,,
41256;41258;41273,Excision or repair of hydrocele: ligation of processus vaginalis,6444,,,0,,0.556429922580719,UNCHECKED,,,4073150,VALUE,,,
41256;41258;41273,Excision or repair of hydrocele: hydrodecele of spermatic cord,6447,,,0,,0.6948054432868960,UNCHECKED,,,4140091,VALUE,,,
41256;41258;41273,Tapping of hydrocele,645,,,0,,1.0,APPROVED,,,4313985,VALUE,,,
41256;41258;41273,Operation on varicocele,646,,,4,,1.0,APPROVED,,,4073860,VALUE,,,
41256;41258;41273,Operation on varicocele : ligation,6461,,,38,,0.6438373923301700,APPROVED,,,4073860,VALUE,,,
41256;41258;41273,Operation on varicocele : ligation,6461,,,38,,0.6438373923301700,APPROVED,,,4282141,VALUE,,,
41256;41258;41273,Operation on varicocele : excision,6462,,,0,,0.6426302194595340,UNCHECKED,,,4073860,VALUE,,,
41256;41258;41273,"Extirpation of lesion of scrotum or testis, not elsewhere classified",647,,,0,,0.46858835220336900,UNCHECKED,,,4073845,VALUE,,,
41256;41258;41273,"Extirpation of lesion of scrotum or testis, not elsewhere classified : scrotum",6471,,,0,,0.4231981933116910,UNCHECKED,,,4073845,VALUE,,,
41256;41258;41273,"Extirpation of lesion of scrotum or testis, not elsewhere classified : testis",6472,,,8,,0.42556673288345300,UNCHECKED,,,4073845,VALUE,,,
41256;41258;41273,Orchidopexy,648,,,36,,1.0,APPROVED,,,4310552,VALUE,,,
41256;41258;41273,Orchidopexy : implantation in thigh,6481,,,0,,0.6363529562950130,UNCHECKED,,,4310552,VALUE,,,
41256;41258;41273,Repair of testis and adnexa,649,,,0,,0.6371967196464540,UNCHECKED,,,4246684,VALUE,,,
41256;41258;41273,Repair of testis and adnexa : with skin graft,6491,,,0,,0.48865562677383400,UNCHECKED,,,37204865,VALUE,,,
41256;41258;41273,Repair of testis and adnexa : insertion of prothesis,6492,,,0,,0.3782273530960080,UNCHECKED,,,4297603,VALUE,,,
41256;41258;41273,"Epididymectomy, not elsewhere classified",650,,,26,,0.5903151631355290,UNCHECKED,,,4289250,VALUE,,,
41256;41258;41273,"Epididymectomy, not elsewhere classified : excision of spermatocele",6501,,,0,,0.5970767736434940,UNCHECKED,,,4013050,VALUE,,,
41256;41258;41273,"Epididymectomy, not elsewhere classified : excision of other lesion of epididymisor",6502,,,0,,0.5347263216972350,UNCHECKED,,,4265193,VALUE,,,
41256;41258;41273,Ligation or vasectomy of vas deferens,651,,,0,,0.828673243522644,UNCHECKED,,,4073151,VALUE,,,
41256;41258;41273,Ligation or vasectomy of vas deferens : ligation,6511,,,0,,0.6591837406158450,UNCHECKED,,,4073151,VALUE,,,
41256;41258;41273,Ligation or vasectomy of vas deferens : vasectomy,6512,,,1032,,0.6582250595092770,APPROVED,,,4330583,VALUE,,,
41256;41258;41273,Anastomosis and repair of vas deferens,652,,,22,,0.7964591383934020,UNCHECKED,,,4236659,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa,659,,,0,,0.5360177159309390,UNCHECKED,,,4325593,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : biopsy,6591,,,26,,0.4247055649757390,UNCHECKED,,,42872678,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : aspiration,6592,,,0,,0.4348621964454650,UNCHECKED,,,42872678,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : vasotomy,6593,,,0,,0.4139580726623540,UNCHECKED,,,42872678,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : detorsion,6594,,,0,,0.4331233501434330,UNCHECKED,,,42872678,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : other repair of spermatic cord and epididymis,6595,,,0,,0.637154221534729,UNCHECKED,,,4105594,VALUE,,,
41256;41258;41273,Other operation on testis and adnexa : injection,6596,,,0,,0.43000420928001400,UNCHECKED,,,4237208,VALUE,,,
41256;41258;41273,Preputiotomy,660,,,0,,1.0,APPROVED,,,4254265,VALUE,,,
41256;41258;41273,Circumcision,661,,,160,,1.0,APPROVED,,,4218438,VALUE,,,
41256;41258;41273,Circumcision : ritual,6611,,,0,,0.7435945868492130,UNCHECKED,,,4072061,VALUE,,,
41256;41258;41273,Excision of penis,662,,,0,,0.8731223344802860,UNCHECKED,,,2109904,VALUE,,,
41256;41258;41273,Excision of lesion of penis,663,,,14,,1.0,APPROVED,,,2109904,VALUE,,,
41256;41258;41273,Plastic repair of penis,664,,,0,,0.8182733654975890,UNCHECKED,,,4217454,VALUE,,,
41256;41258;41273,Other operations of male genital organs,669,,,0,,0.6998155117034910,UNCHECKED,,,4129747,VALUE,,,
41256;41258;41273,Other operations of male genital organs : biopsy,6691,,,0,,0.5361610651016240,UNCHECKED,,,4027718,VALUE,,,
41256;41258;41273,Operation for sexual transformation,670,,,0,,1.0,APPROVED,,,36717747,VALUE,,,
41256;41258;41273,"Castration, female",671,,,0,,0.7173806428909300,UNCHECKED,,,4297990,VALUE,,,
41256;41258;41273,Partial oophorectomy,672,,,71,,1.0,APPROVED,,,4106090,VALUE,,,
41256;41258;41273,Partial oophorectomy : wedge resection,6721,,,6,,0.6010331511497500,UNCHECKED,,,4106090,VALUE,,,
41256;41258;41273,Partial oophorectomy : removal of remaining ovary,6722,,,0,,0.616600513458252,UNCHECKED,,,4106090,VALUE,,,
41256;41258;41273,Partial oophorectomy : excision of lesion,6723,,,111,,0.6599843502044680,APPROVED,,,4106090,VALUE,,,
41256;41258;41273,"Extirpation of lesion of ovarian region, not elsewhere classified",673,,,10,,0.4484243392944340,UNCHECKED,,,4075026,VALUE,,,
41256;41258;41273,Repair of ovary,674,,,0,,1.0,APPROVED,,,4032167,VALUE,,,
41256;41258;41273,Other operations on ovary,679,,,41,,0.7659468650817870,APPROVED,,,4277585,VALUE,,,
41256;41258;41273,Other operations on ovary : biopsy,6791,,,0,,0.4894844889640810,UNCHECKED,,,4174964,VALUE,,,
41256;41258;41273,Other operations on ovary : drainage of abscess,6792,,,7,,0.5850158333778380,UNCHECKED,,,4040923,VALUE,,,
41256;41258;41273,"Other operations on ovary : oophorotomy, not elsewhere classified",6793,,,0,,0.2837752401828770,UNCHECKED,,,2108461,VALUE,,,
41256;41258;41273,Other operations on ovary : freeing of adhesions,6794,,,6,,0.6674100160598760,UNCHECKED,,,4074571,VALUE,,,
41256;41258;41273,Drainage of fallopian tube,680,,,0,,1.0,APPROVED,,,4074890,VALUE,,,
41256;41258;41273,Salpingo-oophorectomy,681,,,0,,1.0,APPROVED,,,4021363,VALUE,,,
41256;41258;41273,Salpingo-oophorectomy : unilateral,6811,,,185,,0.7804293036460880,APPROVED,,,4021363,VALUE,,,
41256;41258;41273,Salpingo-oophorectomy : bilateral,6812,,,94,,0.8245924115180970,APPROVED,,,4107080,VALUE,,,
41256;41258;41273,Salpingectomy,682,,,14,,1.0,APPROVED,,,4001541,VALUE,,,
41256;41258;41273,Salpingectomy : unilateral salpingectomy,6821,,,40,,0.6976343393325810,APPROVED,,,4001541,VALUE,,,
41256;41258;41273,Salpingectomy : bilateral removal of oviducts,6822,,,20,,0.5869146585464480,UNCHECKED,,,4093429,VALUE,,,
41256;41258;41273,Salpingectomy : excision of lesion,6823,,,0,,0.6316720843315130,UNCHECKED,,,4001541,VALUE,,,
41256;41258;41273,Salpingectomy : excision of remaining fallopian tube,6824,,,0,,0.5459055304527280,UNCHECKED,,,4264365,VALUE,,,
41256;41258;41273,Plastic repair and anastomosis,683,,,14,,0.6984506845474240,UNCHECKED,,,4338954,VALUE,,,
