field_id,field_name,main_category_id,main_category_name,category_tree,type_concept_id
120013,Gout causing a swollen joint now,154,Experience of pain,154>100089,32862
120014,Gout causing a warm joint now,154,Experience of pain,154>100089,32862
120015,Average pain from gout in the past 24 hours while resting,154,Experience of pain,154>100089,32862
120016,Ever had migraine,154,Experience of pain,154>100089,32862
120017,Ever had pelvic pain,154,Experience of pain,154>100089,32862
120018,Ever had post herpetic neuralgia (pain after shingles),154,Experience of pain,154>100089,32862
120019,Troubled by pain or discomfort present for more than 3 months,154,Experience of pain,154>100089,32862
120020,Length of time of pain or discomfort,154,Experience of pain,154>100089,32862
120021,Pain or discomfort all over the body in the last 3 months,154,Experience of pain,154>100089,32862
120022,All over body pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120023,Head pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120024,Face pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120025,Neck or shoulder pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120026,Back pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120027,Stomach or abdomen pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120028,Hip pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120029,Knee pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120030,Arm pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120031,Hand pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120032,Pain or discomfort in both feet in last three months,154,Experience of pain,154>100089,32862
120033,Feet pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120034,Leg pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120035,Chest pain in last three months and rating of pain,154,Experience of pain,154>100089,32862
120036,Pain or discomfort in another part of the body in the last 3 months,154,Experience of pain,154>100089,32862
120037,Area most bothered by pain in the last three months,154,Experience of pain,154>100089,32862
120038,Pain or tenderness during the past week,154,Experience of pain,154>100089,32862
120039,Location of pain during the past week,154,Experience of pain,154>100089,32862
120040,Fatigue severity over the past week,154,Experience of pain,154>100089,32862
120041,Waking unrefreshed severity over the past week,154,Experience of pain,154>100089,32862
120042,Cognitive symptoms severity over the past week,154,Experience of pain,154>100089,32862
120043,Pain or cramps in lower abdomen in past six months,154,Experience of pain,154>100089,32862
120044,Depression in past six months,154,Experience of pain,154>100089,32862
120045,Headache in past six months,154,Experience of pain,154>100089,32862
120046,Burning pain present in pain that bothers the most,154,Experience of pain,154>100089,32862
120047,Painful cold present in pain that bothers the most,154,Experience of pain,154>100089,32862
120048,Electric shocks present in pain that bothers the most,154,Experience of pain,154>100089,32862
120049,Tingling present in pain that bothers the most,154,Experience of pain,154>100089,32862
120050,Pins and needles present in pain that bothers the most,154,Experience of pain,154>100089,32862
120051,Numbness present in pain that bothers the most,154,Experience of pain,154>100089,32862
120052,Itching present in pain that bothers the most,154,Experience of pain,154>100089,32862
120053,Bad and/or recurring headaches at any time in life,154,Experience of pain,154>100089,32862
120054,Number of days with headache in past three months,154,Experience of pain,154>100089,32862
120055,When worst headaches began,154,Experience of pain,154>100089,32862
120056,When worst headaches ended,154,Experience of pain,154>100089,32862
120057,Days per month having headaches when they were at their worst,154,Experience of pain,154>100089,32862
120058,Pain worst on just one side when headaches were at their worst,154,Experience of pain,154>100089,32862
120059,"Pain pounding, pulsating or throbbing when headaches were at their worst",154,Experience of pain,154>100089,32862
120060,Pain moderate or severe when headaches were at their worst,154,Experience of pain,154>100089,32862
120061,Pain made worse by routine activities when headaches were at their worst,154,Experience of pain,154>100089,32862
120062,Felt sick or being sick when headaches were at their worst,154,Experience of pain,154>100089,32862
120063,Bothered by light when headaches were at their worst,154,Experience of pain,154>100089,32862
120064,Bothered by sound when headaches were at their worst,154,Experience of pain,154>100089,32862
120065,Visual changes before or near the onset of headaches,154,Experience of pain,154>100089,32862
120066,Visual changes develop slowly before or near the onset of headaches,154,Experience of pain,154>100089,32862
120067,"Tingling or numbness in face, arms or legs before or near the onset of headaches",154,Experience of pain,154>100089,32862
120068,Tingling and/or numbness spreads slowly before or near the onset of headaches,154,Experience of pain,154>100089,32862
120069,"Develop tiredness, yawning, concentration problems, changes in mood or appetite, irritability, neck stiffness, light or sound sensitivity before or near the onset of headaches",154,Experience of pain,154>100089,32862
120070,"Number of days in the last 3 months headaches interfered with ability to work, study or enjoy life",154,Experience of pain,154>100089,32862
120071,Legs and/or feet are usually numb,154,Experience of pain,154>100089,32862
120072,Usually have burning pain in legs and/or feet,154,Experience of pain,154>100089,32862
120073,Feet usually too sensitive to touch,154,Experience of pain,154>100089,32862
120074,Usually get muscle cramps in legs and/or feet,154,Experience of pain,154>100089,32862
120075,Usually have prickling feelings in legs or feet,154,Experience of pain,154>100089,32862
120076,Legs and feet usually hurt when the bed covers touch skin,154,Experience of pain,154>100089,32862
120077,Usually able to tell the hot water from the cold water,154,Experience of pain,154>100089,32862
120078,Ever had an open sore on foot,154,Experience of pain,154>100089,32862
120079,Ever had diabetic neuropathy,154,Experience of pain,154>100089,32862
120080,Feel weak all over most of the time,154,Experience of pain,154>100089,32862
120081,Feeling in feet and legs: symptoms are worse at night,154,Experience of pain,154>100089,32862
120082,Legs usually hurt when walking,154,Experience of pain,154>100089,32862
120083,Usually able to sense feet when walking,154,Experience of pain,154>100089,32862
120084,Skin on feet usually so dry that it cracks open,154,Experience of pain,154>100089,32862
120085,Ever had an amputation,154,Experience of pain,154>100089,32862
120086,Scale of pain that bothers most at its worst in the last 24 hours,154,Experience of pain,154>100089,32862
120087,Scale of pain that bothers most at its least in the last 24 hours,154,Experience of pain,154>100089,32862
120088,Scale of pain that bothers most on average,154,Experience of pain,154>100089,32862
120089,Scale of pain that bothers most right now,154,Experience of pain,154>100089,32862
120090,Scale of how much relief pain treatments or medications have provided in the last 24 hours,154,Experience of pain,154>100089,32862
120091,Scale of how much pain that bothers most has interfered with general activity,154,Experience of pain,154>100089,32862
120092,Scale of how much pain that bothers most has interfered with mood,154,Experience of pain,154>100089,32862
120093,Scale of how much pain that bothers most has interfered with walking ability,154,Experience of pain,154>100089,32862
120094,Scale of how much pain that bothers most has interfered with normal work,154,Experience of pain,154>100089,32862
120095,Scale of how much pain that bothers most has interfered with relations with other people,154,Experience of pain,154>100089,32862
120096,Scale of how much pain that bothers most has interfered with sleep,154,Experience of pain,154>100089,32862
120097,Scale of how much pain that bothers most has interfered with enjoyment of life,154,Experience of pain,154>100089,32862
120098,Mobility problems today,154,Experience of pain,154>100089,32862
120099,Self-care problems today,154,Experience of pain,154>100089,32862
120100,Problems doing usual activities,154,Experience of pain,154>100089,32862
120101,Pain/discomfort today,154,Experience of pain,154>100089,32862
120102,Anxiety/depression today,154,Experience of pain,154>100089,32862
120103,Scale to indicate how health is today,154,Experience of pain,154>100089,32862
120104,Little interest or pleasure in doing things over the last two weeks,154,Experience of pain,154>100089,32862
120105,"Feeling down, depressed, or hopeless over the last two weeks",154,Experience of pain,154>100089,32862
120106,"Trouble falling or staying asleep, or sleeping too much over the last two weeks",154,Experience of pain,154>100089,32862
120107,Feeling tired or having little energy over the last two weeks,154,Experience of pain,154>100089,32862
120108,Poor appetite or overeating over the last two weeks,154,Experience of pain,154>100089,32862
120109,Feeling bad about self over the last two weeks,154,Experience of pain,154>100089,32862
120110,Trouble concentrating over the last two weeks,154,Experience of pain,154>100089,32862
120111,Moving or speaking slower or faster than usual over the last two weeks,154,Experience of pain,154>100089,32862
120112,Thoughts of being better off dead or of hurting self over the last two weeks,154,Experience of pain,154>100089,32862
120113,"Level of difficultly depression has made to do work, take care of things at home, or get along with other people",154,Experience of pain,154>100089,32862
120114,"Persistent or recurrent tiredness, weariness or fatigue that has lasted for at least 6 months",154,Experience of pain,154>100089,32862
120115,"Tiredness, weariness or fatigue goes away when resting",154,Experience of pain,154>100089,32862
120116,"Tiredness, weariness or fatigue happening only because of exercising and/or working too much",154,Experience of pain,154>100089,32862
120117,Tired after minimal physical or mental exertion,154,Experience of pain,154>100089,32862
120118,Suffered from fatigue or exhaustion in the last week,154,Experience of pain,154>100089,32862
120119,Motivation is lower when fatigued,154,Experience of pain,154>100089,32862
120120,Exercise brings on fatigue,154,Experience of pain,154>100089,32862
120121,Easily fatigued,154,Experience of pain,154>100089,32862
120122,Fatigue interferes with physical functioning,154,Experience of pain,154>100089,32862
120123,Fatigue causes frequent problems,154,Experience of pain,154>100089,32862
120124,Fatigue prevents sustained physical functioning,154,Experience of pain,154>100089,32862
120125,Fatigue interferes with carrying out certain duties and responsibilities,154,Experience of pain,154>100089,32862
120126,Fatigue is among three most disabling symptoms,154,Experience of pain,154>100089,32862
120127,"Fatigue interferes with work, family or social life",154,Experience of pain,154>100089,32862
120128,When pain questionnaire completed,154,Experience of pain,154>100089,32862
130000,Date A00 first reported (cholera),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130001,Source of report of A00 (cholera),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130002,Date A01 first reported (typhoid and paratyphoid fevers),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130003,Source of report of A01 (typhoid and paratyphoid fevers),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130004,Date A02 first reported (other salmonella infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130005,Source of report of A02 (other salmonella infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130006,Date A03 first reported (shigellosis),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130007,Source of report of A03 (shigellosis),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130008,Date A04 first reported (other bacterial intestinal infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130009,Source of report of A04 (other bacterial intestinal infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130010,Date A05 first reported (other bacterial foodborne intoxications),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130011,Source of report of A05 (other bacterial foodborne intoxications),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130012,Date A06 first reported (amoebiasis),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130013,Source of report of A06 (amoebiasis),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130014,Date A07 first reported (other protozoal intestinal diseases),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130015,Source of report of A07 (other protozoal intestinal diseases),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130016,Date A08 first reported (viral and other specified intestinal infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130017,Source of report of A08 (viral and other specified intestinal infections),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
130018,Date A09 first reported (diarrhoea and gastro-enteritis of presumed infectious origin),2401,Certain infectious and parasitic diseases,2401>1712>100091,32817
